image_filename,flight_id,field,frac_weed,sf_illuminorm,mean_brightness,contrast_rms
20230713_I3B_09597.jpg,20230713_I3B,I3B,0.1148059896745859,0.3384103920280228,86.83183097839355,56.25105667114258
20230713_I3B_09598.jpg,20230713_I3B,I3B,0.1605802755374381,0.382847785949707,80.9029016494751,55.31548309326172
20230713_I3B_09599.jpg,20230713_I3B,I3B,0.1142907200840974,0.3277368545532226,85.39168500900269,54.02964019775391
20230713_I3B_09600.jpg,20230713_I3B,I3B,0.1238851736121251,0.3642255612495237,82.63383054733276,54.61870574951172
20230713_I3B_09602.jpg,20230713_I3B,I3B,0.1552059426409012,0.2299981117248535,93.91979265213013,53.284454345703125
20230713_I3B_09603.jpg,20230713_I3B,I3B,0.2156700115650152,0.3555746078491211,85.87244606018066,56.78323745727539
20230713_I3B_09604.jpg,20230713_I3B,I3B,0.163945149157848,0.4017669686159938,81.30317115783691,57.373085021972656
20230713_I3B_09605.jpg,20230713_I3B,I3B,0.1121273178566214,0.3178567886352539,87.08193111419678,55.34209060668945
20230713_I3B_09606.jpg,20230713_I3B,I3B,0.1553367439904688,0.3672305500294689,85.8502140045166,56.92744064331055
20230713_I3B_09607.jpg,20230713_I3B,I3B,0.1055118202205195,0.3377935176725725,87.78416681289673,56.9250602722168
20230713_I3B_09608.jpg,20230713_I3B,I3B,0.09921791494606,0.3146120617924031,87.92452383041382,56.34418869018555
20230713_I3B_09609.jpg,20230713_I3B,I3B,0.0976995719183082,0.2848658561706543,90.3248805999756,55.09729766845703
20230713_I3B_09610.jpg,20230713_I3B,I3B,0.1267418092623956,0.2757406234741211,94.18517303466795,56.121578216552734
20230713_I3B_09611.jpg,20230713_I3B,I3B,0.1558057771600107,0.333078384399414,87.22314977645874,55.51210784912109
20230713_I3B_09612.jpg,20230713_I3B,I3B,0.1707572076071211,0.3716032440247421,78.39679336547852,52.72734832763672
20230713_I3B_09613.jpg,20230713_I3B,I3B,0.1373421639742556,0.4019613265991211,75.52026033401489,54.13850402832031
20230713_I3B_09614.jpg,20230713_I3B,I3B,0.2092626660826398,0.3405065536499023,82.63139581680298,54.84540557861328
20230713_I3B_09615.jpg,20230713_I3B,I3B,0.127334524685518,0.3518686294555664,84.05545997619629,54.8030891418457
20230713_I3B_09616.jpg,20230713_I3B,I3B,0.152946673675603,0.2389478683471679,102.46997356414796,56.833255767822266
20230713_I3B_09617.jpg,20230713_I3B,I3B,0.1136795014804908,0.2903680801391601,89.66020774841309,54.40873718261719
20230713_I3B_09618.jpg,20230713_I3B,I3B,0.1445624116705794,0.3319287300109863,87.71812868118286,56.64221954345703
20230713_I3B_09619.jpg,20230713_I3B,I3B,0.1457563174892396,0.3762723809587388,81.66150617599487,55.39301681518555
20230713_I3B_09620.jpg,20230713_I3B,I3B,0.1488433483037138,0.3508836512010818,83.2471694946289,55.45941925048828
20230713_I3B_09621.jpg,20230713_I3B,I3B,0.195538916210123,0.3125801086425781,90.95003461837769,57.00924301147461
20230713_I3B_09622.jpg,20230713_I3B,I3B,0.0967796570574218,0.2794818878173828,97.89772033691406,57.55335998535156
20230713_I3B_09623.jpg,20230713_I3B,I3B,0.0889998539932837,0.3021671377835761,91.84124946594238,55.91831970214844
20230713_I3B_09624.jpg,20230713_I3B,I3B,0.1331164659572728,0.2767519950866699,94.43873977661131,55.93499755859375
20230713_I3B_09625.jpg,20230713_I3B,I3B,0.1180974965830636,0.3149664233353885,86.35351085662842,55.03422546386719
20230713_I3B_09626.jpg,20230713_I3B,I3B,0.1125581829968404,0.3209333419799804,91.20773887634276,57.639427185058594
20230713_I3B_09627.jpg,20230713_I3B,I3B,0.1091014215130879,0.3421988487243652,83.18537664413452,54.79107284545898
20230713_I3B_09628.jpg,20230713_I3B,I3B,0.0835810609555959,0.2777172459207754,97.21260356903076,56.96703338623047
20230713_I3B_09629.jpg,20230713_I3B,I3B,0.1726534665031248,0.2861415320117626,95.51056337356567,56.61343765258789
20230713_I3B_09630.jpg,20230713_I3B,I3B,0.0890917373326792,0.3001428606850828,93.9913101196289,56.68084716796875
